Booking_ID,Booking_Date,Booking_Time,Customer_ID,Driver_ID,Pickup_Location,Drop_Location,Ride_Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Ride_Status,Driver_Rating,Customer_Rating
BK1685,2025-01-23,01:06:26,CUST265,DRV788,Hospital,Mall,2.44,5.69,46.67,Card,Cancelled,,
BK1686,2025-05-29,11:59:02,CUST406,DRV430,Hotel,Bus Stand,7.56,20.48,97.09,UPI,Completed,3.4,4.0
BK1687,2025-04-20,17:04:18,CUST224,DRV811,Hospital,Hotel,15.98,39.8,199.14,Cash,Completed,3.8,3.5
BK1688,2025-04-16,16:13:44,CUST159,DRV211,Railway Station,College,7.05,27.63,119.36,Cash,Completed,4.1,3.8
BK1689,2025-06-26,19:59:50,CUST394,DRV537,Hotel,Hospital,11.87,36.58,208.57,Cash,Cancelled,,
BK1690,2025-05-28,19:22:59,CUST676,DRV608,College,College,18.15,42.53,290.42,UPI,Completed,3.8,4.7
BK1691,2025-06-06,07:45:18,CUST101,DRV221,Airport,College,16.52,50.63,213.49,Cash,Cancelled,,
BK1692,2025-01-31,23:54:13,CUST524,DRV523,Airport,Hotel,15.93,35.59,234.13,Card,Completed,3.3,4.4
BK1693,2025-05-24,20:13:00,CUST806,DRV388,Hospital,Railway Station,6.74,18.76,129.17,Card,Completed,3.4,4.0
BK1694,2025-03-18,16:35:20,CUST216,DRV802,Hotel,Hotel,11.64,23.7,213.5,Card,Completed,3.1,3.9
BK1695,2025-05-26,19:01:53,CUST438,DRV953,Hotel,College,14.9,48.53,260.88,Card,Completed,3.5,3.0
BK1696,2025-01-10,20:08:30,CUST571,DRV985,Hotel,College,18.64,57.25,348.36,Card,Completed,4.6,4.7
BK1697,2025-01-15,16:19:36,CUST423,DRV668,Airport,IT Park,13.16,35.1,241.26,Cash,Completed,3.9,3.4
BK1698,2025-06-25,10:51:58,CUST462,DRV167,Mall,Hospital,21.66,81.55,340.72,UPI,Cancelled,,
BK1699,2025-03-28,12:40:34,CUST684,DRV720,Bus Stand,Mall,3.74,10.38,68.92,Cash,Completed,4.8,3.4
BK1700,2025-01-30,09:45:54,CUST132,DRV378,Bus Stand,Railway Station,3.54,13.29,53.51,Card,Completed,4.1,4.9
BK1701,2025-03-02,11:28:53,CUST321,DRV637,Hospital,Mall,3.53,11.64,44.45,UPI,Cancelled,,
BK1702,2025-04-06,01:49:12,CUST554,DRV618,Airport,College,10.64,38.39,164.58,Cash,Cancelled,,
BK1703,2025-02-09,06:21:59,CUST994,DRV636,Hospital,Hotel,24.94,77.77,363.36,UPI,Completed,3.4,3.7
BK1704,2025-01-26,16:43:08,CUST137,DRV570,Bus Stand,Railway Station,10.57,22.59,158.09,UPI,Completed,3.9,4.4
BK1705,2025-03-21,01:43:54,CUST189,DRV441,College,Airport,17.1,58.44,206.34,UPI,Completed,3.4,4.3
BK1706,2025-05-14,21:47:19,CUST876,DRV419,IT Park,Hotel,13.13,26.4,242.06,UPI,Completed,4.5,4.1
BK1707,2025-02-19,09:17:34,CUST551,DRV787,Railway Station,Hospital,3.53,12.47,58.84,UPI,Completed,4.6,4.5
BK1708,2025-02-10,08:07:00,CUST673,DRV626,Railway Station,IT Park,20.47,62.15,268.62,Cash,Cancelled,,
BK1709,2025-03-31,17:20:17,CUST821,DRV923,Hospital,IT Park,17.44,56.52,312.84,UPI,Completed,3.3,3.4
BK1710,2025-01-19,09:39:57,CUST554,DRV151,Mall,Airport,22.48,78.68,433.1,Card,Completed,4.5,4.2
BK1711,2025-06-22,01:06:24,CUST536,DRV501,Mall,College,17.05,64.42,283.55,Cash,Completed,4.3,3.3
BK1712,2025-04-02,09:21:52,CUST876,DRV786,Railway Station,College,12.9,44.28,182.76,Cash,Completed,3.4,3.6
BK1713,2025-02-03,02:52:51,CUST579,DRV199,College,Hospital,7.55,18.35,116.26,Cash,Cancelled,,
BK1714,2025-06-14,22:49:29,CUST329,DRV247,Hospital,Hotel,22.88,68.96,308.96,Card,Completed,3.2,4.4
BK1715,2025-02-16,22:58:42,CUST981,DRV432,College,College,10.8,39.35,186.58,UPI,Completed,4.6,3.5
BK1716,2025-01-17,15:07:22,CUST966,DRV274,Hospital,Hotel,17.92,45.3,349.66,Cash,Completed,4.3,3.6
BK1717,2025-05-28,04:32:06,CUST831,DRV915,Railway Station,Hotel,8.2,19.53,143.97,Cash,Completed,3.4,4.2
BK1718,2025-06-16,02:50:19,CUST510,DRV704,Bus Stand,IT Park,8.09,26.89,149.82,Cash,Completed,4.6,4.5
BK1719,2025-03-04,17:10:30,CUST448,DRV313,Bus Stand,Bus Stand,6.32,13.76,111.18,Cash,Completed,3.7,3.9
BK1720,2025-03-29,17:44:15,CUST785,DRV179,College,Railway Station,2.72,6.85,33.37,Cash,Completed,4.8,3.5
BK1721,2025-06-02,14:20:35,CUST555,DRV280,Hospital,Bus Stand,14.82,30.8,256.9,UPI,Completed,3.6,4.8
BK1722,2025-06-03,03:43:52,CUST939,DRV488,Hotel,College,22.43,59.45,430.83,Cash,Completed,5.0,4.7
BK1723,2025-06-19,01:05:13,CUST694,DRV873,Airport,Mall,21.43,53.53,356.03,Cash,Completed,3.1,3.2
BK1724,2025-02-08,14:34:18,CUST691,DRV557,IT Park,IT Park,24.97,66.25,449.1,Cash,Completed,4.6,4.7
BK1725,2025-03-23,09:36:50,CUST411,DRV545,Hotel,Railway Station,24.95,61.95,307.45,Cash,Cancelled,,
BK1726,2025-01-03,19:32:25,CUST972,DRV401,Airport,Hotel,11.46,25.9,139.58,Cash,Completed,3.7,4.6
BK1727,2025-01-14,00:45:35,CUST467,DRV212,Hospital,Airport,15.02,39.44,258.87,UPI,Completed,3.5,3.0
BK1728,2025-04-21,22:37:25,CUST828,DRV491,Bus Stand,Bus Stand,19.58,63.59,354.37,Card,Completed,3.1,4.7
BK1729,2025-05-20,06:42:11,CUST292,DRV668,Bus Stand,Hotel,16.25,50.81,276.2,Card,Completed,4.7,4.2
BK1730,2025-02-09,09:55:42,CUST111,DRV173,Airport,Mall,15.36,61.15,277.31,Cash,Completed,3.9,4.4
BK1731,2025-05-05,21:27:08,CUST757,DRV925,Bus Stand,College,10.95,26.91,183.68,Cash,Completed,4.9,4.9
BK1732,2025-06-04,13:39:11,CUST534,DRV665,College,Bus Stand,9.86,30.13,135.01,Card,Completed,5.0,5.0
BK1733,2025-02-27,05:27:38,CUST610,DRV967,IT Park,Hospital,16.94,61.13,300.19,Card,Completed,4.2,3.1
BK1734,2025-05-20,18:23:02,CUST681,DRV594,Hotel,Railway Station,12.46,41.74,217.06,Cash,Cancelled,,
BK1735,2025-05-04,22:05:09,CUST639,DRV979,Hospital,College,10.58,41.09,141.13,Cash,Completed,4.0,4.4
BK1736,2025-01-21,16:56:39,CUST583,DRV745,Railway Station,Hospital,18.03,59.45,256.07,Cash,Completed,3.3,4.3
BK1737,2025-01-14,10:34:49,CUST564,DRV624,College,Hotel,15.78,37.22,278.38,Card,Completed,3.9,4.3
BK1738,2025-04-01,09:18:10,CUST711,DRV867,Hospital,Hospital,21.26,49.74,258.38,UPI,Completed,4.6,4.2
BK1739,2025-06-11,15:37:10,CUST772,DRV398,Airport,Hospital,18.09,66.5,333.26,Card,Completed,4.9,4.1
BK1740,2025-01-22,04:32:04,CUST384,DRV358,Mall,Hospital,13.24,37.12,175.16,Card,Cancelled,,
BK1741,2025-03-07,00:47:07,CUST705,DRV856,Mall,College,15.17,38.74,293.85,Card,Completed,4.2,4.2
BK1742,2025-02-14,08:50:44,CUST285,DRV918,Airport,Hotel,10.16,21.38,124.5,UPI,Completed,3.8,3.2
BK1743,2025-02-07,19:59:52,CUST607,DRV870,Bus Stand,Bus Stand,15.96,60.04,304.25,UPI,Completed,4.3,3.4
BK1744,2025-06-19,14:46:40,CUST691,DRV851,Hotel,Airport,21.85,82.42,296.58,Cash,Completed,4.5,3.6
BK1745,2025-03-09,03:03:10,CUST587,DRV408,College,IT Park,20.46,81.73,250.43,Card,Completed,4.8,4.2
BK1746,2025-06-24,22:24:30,CUST643,DRV991,Bus Stand,Airport,24.39,71.46,458.02,Card,Completed,3.1,3.7
BK1747,2025-04-25,12:43:20,CUST799,DRV142,Railway Station,Hotel,3.54,13.99,65.62,Card,Cancelled,,
BK1748,2025-06-06,20:54:17,CUST373,DRV921,Railway Station,Hospital,21.61,83.76,274.03,Cash,Completed,3.8,3.1
BK1749,2025-05-30,12:29:49,CUST347,DRV851,IT Park,Hotel,6.85,16.84,107.91,Cash,Completed,3.5,3.2
BK1750,2025-06-26,05:20:35,CUST108,DRV951,Railway Station,Airport,5.85,13.42,115.74,Card,Completed,4.5,4.9
BK1751,2025-01-26,16:06:43,CUST324,DRV842,Hospital,Hospital,12.11,30.96,222.66,UPI,Completed,3.7,3.6
BK1752,2025-01-09,00:39:05,CUST708,DRV772,IT Park,Railway Station,7.35,16.61,103.28,Cash,Completed,3.7,4.3
BK1753,2025-01-31,02:54:38,CUST772,DRV882,Mall,Railway Station,3.44,8.33,63.54,Cash,Completed,3.3,3.7
BK1754,2025-02-17,08:18:29,CUST177,DRV754,College,Hospital,21.89,50.56,277.17,Card,Completed,4.0,3.6
BK1755,2025-06-27,21:49:49,CUST265,DRV899,Railway Station,Hospital,14.96,53.97,195.93,UPI,Completed,4.2,4.0
BK1756,2025-04-08,12:21:03,CUST932,DRV371,Mall,College,5.31,17.25,75.34,UPI,Completed,4.0,3.2
BK1757,2025-05-06,06:39:25,CUST603,DRV211,Mall,Bus Stand,12.57,32.84,233.54,UPI,Completed,3.1,3.8
BK1758,2025-06-07,20:06:58,CUST365,DRV205,Airport,Railway Station,12.54,43.26,208.09,UPI,Completed,4.3,4.6
BK1759,2025-05-27,23:16:49,CUST609,DRV252,Airport,Airport,21.83,57.36,355.92,Cash,Completed,4.7,5.0
BK1760,2025-04-10,08:09:44,CUST500,DRV688,Airport,College,22.46,61.61,304.59,Card,Completed,4.0,4.5
BK1761,2025-04-22,12:54:46,CUST904,DRV171,IT Park,Airport,13.33,39.54,249.35,Card,Completed,3.7,4.7
BK1762,2025-06-26,15:07:36,CUST467,DRV441,Hospital,Bus Stand,11.36,30.18,177.58,UPI,Completed,4.5,3.3
BK1763,2025-06-11,20:05:23,CUST448,DRV182,College,Hospital,6.52,25.45,87.39,Cash,Completed,4.1,4.2
BK1764,2025-02-21,05:35:02,CUST776,DRV295,Hospital,Bus Stand,13.26,43.62,183.5,UPI,Cancelled,,
BK1765,2025-06-11,22:22:31,CUST747,DRV548,IT Park,Mall,14.71,40.37,254.39,UPI,Completed,3.3,4.1
BK1766,2025-02-19,00:46:37,CUST498,DRV164,Hospital,College,6.26,16.01,86.07,Cash,Completed,3.4,4.7
BK1767,2025-04-26,00:02:21,CUST906,DRV838,Airport,Bus Stand,8.57,33.03,169.34,UPI,Completed,4.1,3.3
BK1768,2025-02-24,20:42:33,CUST794,DRV991,Mall,IT Park,10.61,38.15,158.5,UPI,Completed,3.2,4.1
BK1769,2025-01-10,23:09:31,CUST582,DRV733,Airport,IT Park,21.44,77.01,287.32,Cash,Completed,4.3,3.4
BK1770,2025-06-16,04:00:11,CUST414,DRV940,Railway Station,College,7.02,26.31,98.26,Cash,Completed,3.5,3.0
BK1771,2025-02-13,18:04:52,CUST216,DRV609,IT Park,Railway Station,22.03,78.98,374.92,UPI,Completed,4.5,3.3
BK1772,2025-04-20,10:51:53,CUST794,DRV511,Hotel,Railway Station,12.54,33.89,159.89,Cash,Cancelled,,
BK1773,2025-05-28,17:08:20,CUST912,DRV318,Airport,Mall,13.18,50.63,162.38,Card,Completed,3.6,3.4
BK1774,2025-01-17,03:17:09,CUST272,DRV813,Hotel,Mall,7.48,28.55,117.77,Card,Completed,3.9,4.5
BK1775,2025-03-04,18:02:08,CUST967,DRV747,Bus Stand,Mall,5.55,16.51,85.69,UPI,Completed,4.2,5.0
BK1776,2025-05-05,02:00:00,CUST191,DRV823,Hospital,Bus Stand,19.7,55.08,366.82,Cash,Completed,3.3,3.1
BK1777,2025-05-02,22:08:13,CUST377,DRV635,College,Bus Stand,6.7,17.96,107.77,UPI,Completed,4.2,4.8
BK1778,2025-02-14,19:44:02,CUST834,DRV611,Railway Station,Hospital,13.73,41.23,170.28,Card,Completed,3.1,4.1
BK1779,2025-04-18,00:35:15,CUST642,DRV197,Hotel,IT Park,12.08,44.43,160.49,Card,Completed,3.0,3.9
BK1780,2025-06-10,21:13:17,CUST215,DRV915,Mall,College,7.46,15.66,132.76,Card,Completed,3.2,4.2
BK1781,2025-02-15,05:42:59,CUST760,DRV472,Hospital,IT Park,8.46,19.86,127.22,Card,Completed,4.6,3.8
BK1782,2025-03-06,10:39:51,CUST564,DRV144,Railway Station,Airport,19.27,43.38,350.37,Cash,Cancelled,,
BK1783,2025-02-15,05:50:01,CUST218,DRV172,IT Park,College,7.45,24.99,123.12,Cash,Completed,4.9,3.8
BK1784,2025-05-29,10:26:12,CUST433,DRV335,Railway Station,Hotel,3.52,7.17,65.52,UPI,Completed,4.0,4.6
BK1785,2025-01-26,07:47:26,CUST484,DRV325,Railway Station,College,7.39,19.88,90.46,Cash,Cancelled,,
BK1786,2025-05-05,01:56:27,CUST724,DRV565,Mall,Bus Stand,24.11,80.42,469.32,Card,Completed,3.5,4.2
BK1787,2025-02-04,14:46:12,CUST376,DRV307,Hotel,Mall,17.61,46.4,330.8,UPI,Completed,4.9,4.8
BK1788,2025-06-27,18:03:17,CUST972,DRV576,College,Bus Stand,19.0,48.54,270.81,UPI,Completed,4.9,3.0
BK1789,2025-03-29,07:56:18,CUST908,DRV913,Mall,IT Park,18.47,63.03,313.65,UPI,Completed,5.0,3.6
BK1790,2025-04-16,16:31:55,CUST705,DRV584,College,Hospital,9.82,21.19,152.63,UPI,Cancelled,,
BK1791,2025-04-20,23:55:15,CUST544,DRV693,IT Park,Mall,8.0,21.49,149.41,Cash,Completed,4.9,3.4
BK1792,2025-01-02,13:02:02,CUST851,DRV887,Airport,Bus Stand,10.57,40.77,132.07,Cash,Cancelled,,
BK1793,2025-04-11,15:51:51,CUST200,DRV563,College,IT Park,4.12,9.58,69.06,UPI,Completed,3.3,4.9
BK1794,2025-05-23,00:44:46,CUST323,DRV235,Hotel,Hospital,12.27,36.85,171.45,UPI,Completed,3.9,4.3
BK1795,2025-06-15,02:01:30,CUST265,DRV820,College,Airport,19.28,67.63,320.49,Card,Completed,4.8,4.6
BK1796,2025-04-29,04:55:45,CUST908,DRV992,Hotel,College,19.41,40.98,233.99,Cash,Completed,3.4,4.3
BK1797,2025-06-12,00:55:40,CUST807,DRV440,Airport,Hospital,11.46,32.14,218.62,Card,Completed,4.8,4.8
BK1798,2025-03-11,22:39:34,CUST312,DRV906,Railway Station,Hotel,9.22,31.18,130.68,Cash,Completed,3.4,3.4
BK1799,2025-01-15,16:58:43,CUST152,DRV213,Bus Stand,Hotel,9.87,28.23,184.05,Card,Completed,3.2,4.5
BK1800,2025-06-08,01:23:23,CUST672,DRV821,Railway Station,IT Park,14.22,36.63,226.7,UPI,Completed,3.6,4.2
BK1801,2025-03-27,07:34:07,CUST855,DRV870,IT Park,IT Park,11.98,27.9,154.93,Card,Completed,4.1,4.8
BK1802,2025-04-01,08:32:43,CUST155,DRV164,Hotel,Hotel,9.91,34.35,171.14,Card,Completed,4.9,4.6
BK1803,2025-05-05,16:33:53,CUST826,DRV644,Hospital,College,15.03,49.81,288.38,Cash,Completed,3.8,3.7
BK1804,2025-04-05,21:44:51,CUST167,DRV292,College,Railway Station,2.25,8.22,41.42,UPI,Cancelled,,
BK1805,2025-04-11,05:18:04,CUST382,DRV214,Mall,College,4.4,13.88,69.13,UPI,Completed,3.2,5.0
BK1806,2025-02-22,16:40:01,CUST798,DRV654,Mall,College,6.94,14.81,116.31,Card,Completed,4.5,3.1
BK1807,2025-04-18,14:47:41,CUST293,DRV164,Airport,IT Park,17.15,52.56,219.97,Cash,Completed,3.3,4.1
BK1808,2025-06-15,10:26:37,CUST761,DRV905,Hotel,College,8.82,34.19,163.61,Cash,Completed,5.0,3.5
BK1809,2025-06-20,22:33:53,CUST568,DRV411,Mall,Hospital,24.3,69.56,359.16,UPI,Completed,3.1,3.1
BK1810,2025-03-08,07:30:23,CUST888,DRV965,Airport,Mall,17.92,52.25,247.51,Card,Cancelled,,
BK1811,2025-03-14,14:10:39,CUST828,DRV648,Hospital,Mall,16.12,40.39,267.93,UPI,Cancelled,,
BK1812,2025-06-27,21:50:09,CUST219,DRV142,Hotel,Mall,10.26,37.42,190.48,Card,Completed,4.0,3.7
BK1813,2025-03-08,11:11:13,CUST135,DRV781,Hotel,Hotel,10.34,37.34,151.23,UPI,Completed,3.4,3.2
BK1814,2025-04-06,14:34:10,CUST224,DRV125,Bus Stand,College,12.73,37.74,238.4,UPI,Completed,3.4,3.8
BK1815,2025-04-28,10:09:00,CUST659,DRV619,Hotel,Hospital,20.59,75.1,310.43,Card,Cancelled,,
BK1816,2025-03-16,18:42:09,CUST846,DRV552,Hotel,Railway Station,12.56,32.74,244.42,Cash,Completed,3.2,4.9
BK1817,2025-05-03,01:08:43,CUST415,DRV125,Bus Stand,IT Park,17.73,54.31,217.39,Card,Completed,4.0,3.8
BK1818,2025-04-02,02:20:03,CUST299,DRV697,IT Park,Hospital,5.71,18.92,112.88,UPI,Completed,4.1,4.4
BK1819,2025-01-06,02:34:54,CUST787,DRV189,Bus Stand,IT Park,3.57,10.12,46.16,Card,Completed,4.2,4.9
BK1820,2025-03-23,19:38:32,CUST782,DRV469,Bus Stand,Mall,17.22,37.09,255.5,Cash,Cancelled,,
BK1821,2025-04-20,11:24:23,CUST453,DRV459,Hospital,College,14.67,41.17,273.88,Cash,Completed,4.6,4.2
BK1822,2025-01-23,06:46:56,CUST525,DRV922,College,Hospital,10.59,26.59,136.05,UPI,Completed,3.7,3.8
BK1823,2025-04-19,23:57:26,CUST701,DRV712,Railway Station,Mall,17.54,58.17,220.32,UPI,Completed,3.8,3.4
BK1824,2025-03-19,15:55:33,CUST167,DRV704,Bus Stand,Railway Station,5.61,20.5,69.2,UPI,Cancelled,,
BK1825,2025-04-15,20:58:17,CUST669,DRV573,Mall,IT Park,11.64,27.2,221.56,UPI,Completed,4.1,3.5
BK1826,2025-04-08,09:35:31,CUST946,DRV409,Hospital,College,13.56,46.96,266.66,Cash,Completed,3.4,4.8
BK1827,2025-04-29,07:01:50,CUST368,DRV407,College,Railway Station,23.49,90.03,401.29,Cash,Completed,4.3,3.8
BK1828,2025-06-20,09:26:11,CUST804,DRV760,IT Park,Airport,19.31,59.14,336.37,UPI,Completed,3.9,4.5
BK1829,2025-03-12,15:04:38,CUST695,DRV592,Bus Stand,Hospital,20.96,48.06,391.19,Cash,Completed,4.1,4.7
BK1830,2025-06-25,15:44:52,CUST624,DRV850,Airport,Hospital,11.92,32.88,230.3,UPI,Completed,3.5,4.7
BK1831,2025-05-29,01:09:20,CUST809,DRV238,Hotel,Mall,13.13,39.76,189.96,UPI,Completed,4.1,3.7
BK1832,2025-03-11,11:26:40,CUST464,DRV149,Hospital,Hospital,2.9,7.38,34.95,Cash,Cancelled,,
BK1833,2025-06-13,02:32:12,CUST287,DRV883,Railway Station,Mall,24.5,96.32,371.45,Cash,Completed,4.5,3.7
BK1834,2025-03-24,10:52:54,CUST408,DRV377,Hotel,Railway Station,17.44,62.97,341.37,Cash,Completed,3.8,4.6
BK1835,2025-05-29,11:52:09,CUST630,DRV388,Hotel,College,8.12,32.32,99.11,Card,Completed,4.2,4.3
BK1836,2025-03-29,05:06:13,CUST326,DRV951,IT Park,Railway Station,17.83,39.95,347.83,Card,Completed,3.4,4.2
BK1837,2025-04-28,02:07:52,CUST117,DRV591,Hotel,Hospital,7.12,18.61,116.57,Cash,Completed,3.8,3.3
BK1838,2025-04-03,04:52:28,CUST711,DRV635,Hotel,Mall,5.93,16.82,107.09,Cash,Cancelled,,
BK1839,2025-03-19,00:47:52,CUST231,DRV977,Mall,IT Park,22.65,49.11,343.03,Card,Completed,3.2,3.0
BK1840,2025-02-02,06:08:05,CUST881,DRV902,Railway Station,Railway Station,17.22,55.19,229.1,UPI,Completed,3.5,3.0
BK1841,2025-05-04,13:02:12,CUST912,DRV775,Airport,College,21.2,83.73,277.37,UPI,Completed,3.5,4.7
BK1842,2025-03-06,01:04:19,CUST872,DRV198,Railway Station,IT Park,23.31,66.18,289.16,Cash,Completed,3.1,4.1
BK1843,2025-02-21,05:42:22,CUST249,DRV966,Hospital,Hotel,11.04,22.71,183.99,Card,Completed,3.0,4.6
BK1844,2025-02-11,16:49:46,CUST617,DRV683,Railway Station,Railway Station,9.05,18.83,151.2,Cash,Completed,3.8,4.9
BK1845,2025-01-04,16:13:45,CUST388,DRV275,Airport,Railway Station,14.52,37.03,256.65,UPI,Completed,3.5,4.8
BK1846,2025-05-10,22:30:23,CUST289,DRV550,Railway Station,Mall,10.62,32.92,131.74,Card,Completed,3.9,4.7
BK1847,2025-04-08,13:13:32,CUST215,DRV879,Hotel,Railway Station,20.53,50.27,283.49,Card,Completed,4.6,4.9
BK1848,2025-01-29,16:08:31,CUST821,DRV395,Airport,Railway Station,4.19,12.15,61.59,Card,Completed,4.7,3.2
BK1849,2025-05-07,03:24:18,CUST853,DRV419,College,IT Park,6.86,24.04,85.14,Cash,Completed,4.0,3.9
BK1850,2025-04-15,09:54:27,CUST171,DRV961,College,Hotel,9.69,27.03,157.36,UPI,Completed,3.3,4.1
BK1851,2025-01-04,21:31:43,CUST548,DRV635,Railway Station,Railway Station,20.52,72.24,271.5,UPI,Completed,3.3,3.5
BK1852,2025-04-12,12:44:37,CUST859,DRV272,Railway Station,Hotel,10.3,29.01,179.61,UPI,Cancelled,,
BK1853,2025-03-28,06:38:54,CUST225,DRV338,Bus Stand,College,3.3,6.83,49.95,Card,Cancelled,,
BK1854,2025-05-29,18:17:48,CUST759,DRV509,Hotel,College,18.03,43.04,308.89,Cash,Completed,3.5,4.8
BK1855,2025-06-04,12:31:32,CUST886,DRV565,Railway Station,Railway Station,22.6,58.64,312.78,Card,Completed,3.8,3.5
BK1856,2025-05-06,15:14:40,CUST130,DRV201,Airport,Railway Station,17.46,63.77,303.54,Card,Cancelled,,
BK1857,2025-06-23,00:11:24,CUST434,DRV256,Hospital,Railway Station,20.96,58.56,277.73,UPI,Completed,4.5,3.7
BK1858,2025-06-19,16:49:31,CUST306,DRV400,College,College,17.44,44.32,220.61,Cash,Completed,5.0,3.3
BK1859,2025-03-08,17:21:51,CUST659,DRV118,Airport,Bus Stand,24.73,97.8,453.81,UPI,Cancelled,,
BK1860,2025-04-09,14:20:54,CUST570,DRV136,Airport,Mall,17.17,54.18,325.01,Cash,Completed,3.6,3.9
BK1861,2025-06-18,09:56:45,CUST541,DRV237,Hospital,Bus Stand,16.25,45.86,250.57,Card,Completed,3.7,4.1
BK1862,2025-01-29,18:43:31,CUST801,DRV652,College,College,21.56,51.81,419.89,Cash,Completed,4.4,4.6
BK1863,2025-02-10,16:03:25,CUST705,DRV486,Hotel,Hospital,14.79,52.64,179.4,Card,Completed,4.6,3.1
BK1864,2025-01-16,00:37:02,CUST475,DRV457,Airport,Hotel,22.47,89.52,322.5,Card,Completed,3.4,4.5
BK1865,2025-01-25,13:22:22,CUST157,DRV777,IT Park,IT Park,7.82,29.18,100.27,UPI,Completed,3.3,5.0
BK1866,2025-06-15,09:37:05,CUST167,DRV989,Hospital,Railway Station,17.5,64.64,255.41,Card,Cancelled,,
BK1867,2025-02-13,00:34:20,CUST773,DRV984,Bus Stand,Bus Stand,17.56,55.99,295.45,Card,Completed,4.4,4.2
BK1868,2025-01-06,22:30:37,CUST424,DRV486,Bus Stand,Hotel,11.87,30.29,215.42,Cash,Completed,3.5,4.4
BK1869,2025-01-26,15:06:44,CUST444,DRV608,Hotel,Mall,7.37,23.96,132.49,Cash,Completed,3.4,3.1
BK1870,2025-03-18,11:27:12,CUST967,DRV906,Railway Station,IT Park,5.01,16.09,94.17,Card,Completed,3.1,4.5
BK1871,2025-03-09,01:19:36,CUST331,DRV739,Railway Station,Railway Station,9.85,29.13,191.39,Cash,Completed,3.7,3.9
BK1872,2025-03-28,08:04:36,CUST586,DRV537,IT Park,Hotel,2.31,5.0,32.5,UPI,Completed,3.1,4.3
BK1873,2025-06-16,09:32:51,CUST779,DRV652,Hotel,IT Park,11.81,36.57,158.22,Card,Completed,3.6,4.3
BK1874,2025-04-13,08:39:32,CUST881,DRV660,Mall,Airport,24.2,50.84,462.78,Cash,Completed,4.2,4.1
BK1875,2025-06-30,16:55:11,CUST318,DRV776,College,Hospital,13.51,28.9,171.83,Cash,Completed,4.2,3.7
BK1876,2025-05-17,19:54:49,CUST679,DRV844,Airport,IT Park,23.1,64.98,303.68,Card,Cancelled,,
BK1877,2025-04-29,04:15:09,CUST883,DRV407,Bus Stand,Bus Stand,18.44,47.7,298.8,Card,Completed,4.4,4.8
BK1878,2025-01-17,20:13:54,CUST943,DRV393,Mall,Hospital,20.22,67.79,352.58,Cash,Completed,4.9,3.6
BK1879,2025-06-03,07:25:15,CUST296,DRV128,IT Park,Hospital,2.03,5.16,27.9,Card,Completed,4.3,4.3
BK1880,2025-05-05,17:27:27,CUST137,DRV306,Mall,Hospital,15.65,31.81,279.04,UPI,Completed,3.6,4.3
BK1881,2025-01-08,08:50:51,CUST663,DRV280,Airport,College,14.8,39.74,193.53,UPI,Completed,3.2,4.7
BK1882,2025-01-15,02:20:38,CUST165,DRV516,Hotel,Railway Station,23.12,76.29,296.57,Card,Completed,3.8,4.5
BK1883,2025-02-05,07:07:36,CUST223,DRV634,Hospital,College,19.94,44.59,239.28,UPI,Completed,4.4,3.7
BK1884,2025-03-02,19:07:49,CUST437,DRV952,Bus Stand,IT Park,7.85,15.9,128.13,Card,Completed,4.7,4.9
BK1885,2025-02-25,04:06:11,CUST381,DRV550,Bus Stand,Hospital,15.01,45.46,190.33,Cash,Completed,4.1,3.8
BK1886,2025-01-15,15:34:23,CUST215,DRV424,Bus Stand,College,15.96,44.33,222.2,Cash,Completed,3.2,3.6
BK1887,2025-03-05,08:56:50,CUST471,DRV586,Hotel,Hospital,4.22,9.93,83.97,UPI,Cancelled,,
BK1888,2025-06-15,19:02:53,CUST918,DRV155,IT Park,Hospital,12.21,37.41,231.86,Cash,Completed,5.0,4.2
BK1889,2025-04-09,09:40:44,CUST931,DRV801,Railway Station,IT Park,20.69,54.91,298.89,Card,Completed,3.8,4.3
BK1890,2025-04-10,00:58:25,CUST361,DRV408,Railway Station,IT Park,17.69,46.53,231.13,Card,Cancelled,,
BK1891,2025-02-23,05:58:28,CUST931,DRV885,Bus Stand,Airport,16.55,37.35,275.19,Card,Completed,4.4,4.4
BK1892,2025-01-21,15:30:47,CUST961,DRV440,Bus Stand,Railway Station,19.33,72.4,309.27,UPI,Completed,4.5,4.2
BK1893,2025-06-28,08:32:04,CUST716,DRV846,Hotel,College,6.29,12.9,89.8,Cash,Completed,3.9,4.2
BK1894,2025-01-08,01:41:41,CUST554,DRV910,Mall,Airport,21.55,51.56,280.24,Card,Completed,4.9,3.2
BK1895,2025-02-21,20:19:20,CUST213,DRV261,IT Park,Mall,13.01,41.26,212.47,Cash,Completed,3.2,3.1
BK1896,2025-06-25,13:50:20,CUST994,DRV852,Mall,Hospital,4.43,14.05,72.45,UPI,Completed,3.5,4.3
BK1897,2025-06-25,18:52:20,CUST303,DRV186,Bus Stand,Hotel,20.86,43.45,333.45,UPI,Completed,4.4,3.5
BK1898,2025-04-11,12:53:56,CUST121,DRV123,IT Park,Railway Station,9.08,29.3,174.19,Card,Completed,4.6,4.2
BK1899,2025-02-20,08:44:54,CUST510,DRV732,Bus Stand,Hospital,18.8,51.32,322.0,UPI,Completed,3.9,3.4
